grid_row,grid_col,count,approx_lat,approx_lon,Bus,Métro,Tram
12,9,232,50.824488,4.34623,0.0,0.0,2.0
12,10,276,50.824488,4.34979,4.0,0.0,2.0
12,11,300,50.824488,4.353352,1.0,0.0,1.0
12,12,308,50.824488,4.356912,2.0,0.0,3.0
12,13,486,50.824488,4.360474,0.0,0.0,0.0
12,14,238,50.824488,4.364034,0.0,0.0,0.0
12,15,459,50.824488,4.367596,2.0,0.0,1.0
12,16,99,50.824488,4.371157,0.0,0.0,0.0
12,17,139,50.824488,4.374718,4.0,0.0,0.0
12,18,201,50.824488,4.378278,0.0,0.0,0.0
12,19,23,50.824488,4.38184,1.0,0.0,0.0
12,20,31,50.824488,4.3854,2.0,0.0,0.0
12,22,83,50.824488,4.392522,0.0,0.0,2.0
12,24,224,50.824488,4.399644,4.0,0.0,0.0
12,27,294,50.824488,4.410328,0.0,0.0,0.0
12,28,175,50.824488,4.413889,2.0,0.0,0.0
12,30,15,50.824488,4.42101,0.0,0.0,0.0
12,31,91,50.824488,4.424572,0.0,0.0,0.0
12,33,159,50.824488,4.431694,0.0,0.0,2.0
12,37,17,50.824488,4.445938,0.0,0.0,0.0
12,40,179,50.824488,4.456621,0.0,0.0,0.0
12,41,42,50.824488,4.460182,0.0,0.0,0.0
12,42,2,50.824488,4.463742,0.0,0.0,0.0
12,45,10,50.824488,4.474426,0.0,0.0,0.0
13,-12,184,50.826734,4.271448,0.0,0.0,0.0
13,-11,250,50.826734,4.27501,0.0,0.0,0.0
13,-9,3,50.826734,4.282132,0.0,0.0,0.0
13,-8,23,50.826734,4.285693,0.0,0.0,2.0
13,-7,49,50.826734,4.289254,5.0,0.0,2.0
13,-6,28,50.826734,4.292814,1.0,0.0,0.0
13,-5,65,50.826734,4.296376,3.0,0.0,0.0
13,-4,29,50.826734,4.299936,2.0,0.0,0.0
13,-3,62,50.826734,4.303498,2.0,0.0,0.0
13,-2,5,50.826734,4.307058,0.0,0.0,0.0
13,-1,1,50.826734,4.31062,0.0,0.0,0.0
13,0,62,50.826734,4.31418,0.0,0.0,0.0
13,1,24,50.826734,4.317742,0.0,0.0,0.0
13,3,21,50.826734,4.324864,0.0,0.0,0.0
13,4,341,50.826734,4.328425,2.0,0.0,2.0
13,5,16,50.826734,4.331986,0.0,0.0,0.0
13,6,516,50.826734,4.335546,0.0,0.0,0.0
13,7,159,50.826734,4.339108,0.0,0.0,0.0
13,8,33,50.826734,4.342668,2.0,0.0,3.0
13,9,460,50.826734,4.34623,0.0,0.0,3.0
13,10,155,50.826734,4.34979,4.0,0.0,0.0
13,11,417,50.826734,4.353352,2.0,0.0,2.0
13,12,819,50.826734,4.356912,0.0,0.0,0.0
13,13,595,50.826734,4.360474,0.0,0.0,0.0
13,14,830,50.826734,4.364034,2.0,0.0,4.0
13,15,174,50.826734,4.367596,0.0,0.0,2.0
13,16,358,50.826734,4.371157,5.0,0.0,2.0
13,17,114,50.826734,4.374718,1.0,0.0,0.0
13,18,46,50.826734,4.378278,1.0,0.0,0.0
13,19,68,50.826734,4.38184,2.0,0.0,0.0
13,20,345,50.826734,4.3854,0.0,0.0,0.0
13,21,268,50.826734,4.388962,0.0,0.0,0.0
13,23,59,50.826734,4.396084,5.0,0.0,2.0
13,24,36,50.826734,4.399644,0.0,0.0,0.0
13,25,63,50.826734,4.403206,0.0,1.0,0.0
13,26,181,50.826734,4.406766,0.0,0.0,0.0
13,28,87,50.826734,4.413889,1.0,0.0,0.0
13,29,210,50.826734,4.41745,1.0,0.0,0.0
13,33,31,50.826734,4.431694,0.0,0.0,0.0
13,37,156,50.826734,4.445938,2.0,0.0,2.0
13,39,24,50.826734,4.45306,0.0,0.0,0.0
13,40,160,50.826734,4.456621,2.0,0.0,0.0
13,41,39,50.826734,4.460182,0.0,0.0,0.0
13,42,53,50.826734,4.463742,0.0,0.0,0.0
13,45,24,50.826734,4.474426,0.0,0.0,0.0
14,-9,47,50.828982,4.282132,2.0,0.0,0.0
14,-8,140,50.828982,4.285693,2.0,0.0,0.0
14,-6,157,50.828982,4.292814,2.0,0.0,2.0
14,-5,63,50.828982,4.296376,0.0,0.0,0.0
14,-4,145,50.828982,4.299936,6.0,2.0,0.0
14,-3,190,50.828982,4.303498,5.0,0.0,0.0
14,-2,138,50.828982,4.307058,0.0,0.0,0.0
14,-1,7,50.828982,4.31062,0.0,0.0,0.0
14,0,20,50.828982,4.31418,1.0,0.0,0.0
14,1,277,50.828982,4.317742,1.0,0.0,0.0
14,4,152,50.828982,4.328425,1.0,0.0,1.0
14,5,246,50.828982,4.331986,1.0,0.0,1.0
14,6,260,50.828982,4.335546,2.0,0.0,0.0
14,7,479,50.828982,4.339108,0.0,0.0,2.0
14,8,136,50.828982,4.342668,0.0,0.0,1.0
14,9,107,50.828982,4.34623,0.0,0.0,2.0
14,10,81,50.828982,4.34979,0.0,0.0,0.0
14,11,234,50.828982,4.353352,0.0,0.0,0.0
14,12,94,50.828982,4.356912,2.0,0.0,2.0
14,13,504,50.828982,4.360474,0.0,0.0,1.0
14,14,232,50.828982,4.364034,2.0,0.0,1.0
14,15,176,50.828982,4.367596,0.0,0.0,0.0
14,16,102,50.828982,4.371157,6.0,0.0,0.0
14,17,224,50.828982,4.374718,4.0,0.0,1.0
14,18,119,50.828982,4.378278,2.0,0.0,3.0
14,19,127,50.828982,4.38184,0.0,0.0,0.0
14,20,354,50.828982,4.3854,0.0,0.0,2.0
14,21,175,50.828982,4.388962,0.0,0.0,0.0
14,22,320,50.828982,4.392522,6.0,0.0,0.0
14,23,524,50.828982,4.396084,0.0,0.0,0.0
14,25,38,50.828982,4.403206,0.0,1.0,2.0
14,26,118,50.828982,4.406766,2.0,0.0,0.0
14,27,52,50.828982,4.410328,0.0,0.0,0.0
14,29,7,50.828982,4.41745,1.0,0.0,0.0
14,32,1,50.828982,4.428132,0.0,0.0,0.0
14,33,24,50.828982,4.431694,0.0,0.0,0.0
14,38,106,50.828982,4.449498,0.0,0.0,0.0
14,39,114,50.828982,4.45306,0.0,0.0,0.0
14,40,73,50.828982,4.456621,2.0,0.0,0.0
14,41,65,50.828982,4.460182,0.0,0.0,0.0
14,42,121,50.828982,4.463742,2.0,0.0,0.0
15,-16,33,50.831228,4.257204,0.0,0.0,0.0
15,-9,19,50.831228,4.282132,0.0,0.0,0.0
15,-7,38,50.831228,4.289254,2.0,0.0,0.0
15,-5,85,50.831228,4.296376,1.0,0.0,2.0
15,-4,13,50.831228,4.299936,2.0,0.0,0.0
15,-3,12,50.831228,4.303498,2.0,0.0,0.0
15,-2,27,50.831228,4.307058,0.0,0.0,0.0
15,-1,187,50.831228,4.31062,2.0,0.0,0.0
15,0,8,50.831228,4.31418,0.0,0.0,0.0
15,1,450,50.831228,4.317742,1.0,0.0,0.0
15,2,8,50.831228,4.321302,1.0,0.0,0.0
15,3,39,50.831228,4.324864,2.0,0.0,0.0
15,5,134,50.831228,4.331986,4.0,0.0,3.0
15,6,546,50.831228,4.335546,0.0,0.0,1.0
15,7,307,50.831228,4.339108,0.0,0.0,1.0
15,8,292,50.831228,4.342668,1.0,0.0,0.0
15,9,195,50.831228,4.34623,5.0,0.0,0.0
15,10,217,50.831228,4.34979,2.0,0.0,0.0
15,11,366,50.831228,4.353352,0.0,0.0,0.0
15,12,137,50.831228,4.356912,0.0,0.0,0.0
15,13,567,50.831228,4.360474,0.0,0.0,0.0
15,14,391,50.831228,4.364034,0.0,0.0,0.0
15,15,876,50.831228,4.367596,0.0,0.0,0.0
15,16,128,50.831228,4.371157,0.0,0.0,0.0
15,17,101,50.831228,4.374718,2.0,0.0,0.0
15,18,83,50.831228,4.378278,0.0,0.0,0.0
15,19,126,50.831228,4.38184,0.0,0.0,0.0
15,20,179,50.831228,4.3854,0.0,0.0,0.0
15,21,527,50.831228,4.388962,5.0,0.0,2.0
15,22,594,50.831228,4.392522,0.0,0.0,0.0
15,24,139,50.831228,4.399644,1.0,0.0,0.0
15,25,93,50.831228,4.403206,2.0,0.0,0.0
15,26,29,50.831228,4.406766,2.0,0.0,0.0
15,27,30,50.831228,4.410328,0.0,0.0,0.0
15,28,66,50.831228,4.413889,0.0,0.0,0.0
15,29,28,50.831228,4.41745,2.0,0.0,0.0
15,31,24,50.831228,4.424572,0.0,0.0,0.0
15,34,78,50.831228,4.435254,0.0,0.0,0.0
15,36,39,50.831228,4.442376,2.0,0.0,0.0
15,38,19,50.831228,4.449498,0.0,0.0,0.0
15,39,174,50.831228,4.45306,2.0,0.0,2.0
15,40,354,50.831228,4.456621,0.0,0.0,0.0
15,42,5,50.831228,4.463742,1.0,0.0,0.0
16,-9,59,50.833476,4.282132,2.0,0.0,0.0
16,-7,2,50.833476,4.289254,0.0,0.0,0.0
16,-6,22,50.833476,4.292814,0.0,0.0,0.0
16,-5,75,50.833476,4.296376,4.0,0.0,0.0
16,-4,76,50.833476,4.299936,0.0,0.0,0.0
16,-3,91,50.833476,4.303498,3.0,0.0,2.0
16,-2,100,50.833476,4.307058,1.0,0.0,0.0
16,-1,32,50.833476,4.31062,0.0,0.0,0.0
16,0,92,50.833476,4.31418,2.0,0.0,0.0
16,2,66,50.833476,4.321302,0.0,0.0,0.0
16,3,513,50.833476,4.324864,0.0,0.0,0.0
16,4,58,50.833476,4.328425,2.0,0.0,0.0
16,5,366,50.833476,4.331986,0.0,0.0,0.0
16,6,977,50.833476,4.335546,2.0,0.0,2.0
16,7,75,50.833476,4.339108,0.0,0.0,0.0
16,8,382,50.833476,4.342668,9.0,2.0,2.0
16,9,247,50.833476,4.34623,1.0,0.0,0.0
16,10,416,50.833476,4.34979,0.0,2.0,0.0
16,11,45,50.833476,4.353352,0.0,0.0,0.0
16,12,423,50.833476,4.356912,2.0,0.0,4.0
16,13,26,50.833476,4.360474,0.0,0.0,0.0
16,14,946,50.833476,4.364034,0.0,0.0,0.0
16,15,393,50.833476,4.367596,2.0,0.0,0.0
16,16,395,50.833476,4.371157,0.0,0.0,0.0
16,17,293,50.833476,4.374718,4.0,0.0,0.0
16,18,108,50.833476,4.378278,4.0,0.0,0.0
16,19,119,50.833476,4.38184,0.0,0.0,0.0
16,20,192,50.833476,4.3854,2.0,0.0,0.0
16,21,452,50.833476,4.388962,3.0,0.0,0.0
16,22,305,50.833476,4.392522,0.0,0.0,2.0
16,23,258,50.833476,4.396084,2.0,0.0,0.0
16,24,219,50.833476,4.399644,1.0,0.0,0.0
16,25,288,50.833476,4.403206,2.0,2.0,0.0
16,26,3,50.833476,4.406766,0.0,0.0,2.0
16,27,409,50.833476,4.410328,0.0,0.0,0.0
16,30,3,50.833476,4.42101,2.0,0.0,0.0
16,32,2,50.833476,4.428132,1.0,0.0,0.0
16,33,222,50.833476,4.431694,1.0,0.0,0.0
16,35,120,50.833476,4.438816,0.0,0.0,0.0
16,36,72,50.833476,4.442376,0.0,0.0,0.0
16,37,95,50.833476,4.445938,2.0,0.0,0.0
16,39,70,50.833476,4.45306,0.0,0.0,0.0
16,42,28,50.833476,4.463742,2.0,0.0,0.0
16,43,15,50.833476,4.467304,0.0,0.0,0.0
17,-12,539,50.835722,4.271448,1.0,0.0,0.0
17,-10,160,50.835722,4.27857,0.0,0.0,0.0
17,-8,284,50.835722,4.285693,0.0,0.0,0.0
17,-7,147,50.835722,4.289254,0.0,0.0,0.0
17,-6,88,50.835722,4.292814,0.0,0.0,0.0
17,-5,15,50.835722,4.296376,4.0,0.0,0.0
17,-4,364,50.835722,4.299936,4.0,0.0,0.0
17,-3,320,50.835722,4.303498,0.0,1.0,0.0
17,-2,347,50.835722,4.307058,3.0,1.0,2.0
17,-1,286,50.835722,4.31062,3.0,0.0,2.0
17,0,220,50.835722,4.31418,5.0,0.0,2.0
17,1,49,50.835722,4.317742,5.0,0.0,1.0
17,2,200,50.835722,4.321302,0.0,0.0,0.0
17,3,401,50.835722,4.324864,2.0,0.0,0.0
17,4,130,50.835722,4.328425,1.0,0.0,0.0
17,5,429,50.835722,4.331986,5.0,0.0,0.0
17,6,17,50.835722,4.335546,1.0,0.0,0.0
17,7,1278,50.835722,4.339108,8.0,2.0,4.0
17,8,299,50.835722,4.342668,0.0,0.0,0.0
17,9,367,50.835722,4.34623,1.0,0.0,0.0
17,10,368,50.835722,4.34979,0.0,0.0,0.0
17,11,451,50.835722,4.353352,0.0,2.0,1.0
17,12,1572,50.835722,4.356912,3.0,0.0,1.0
17,13,102,50.835722,4.360474,0.0,0.0,0.0
17,14,324,50.835722,4.364034,2.0,0.0,0.0
17,15,1427,50.835722,4.367596,0.0,0.0,0.0
17,16,345,50.835722,4.371157,3.0,0.0,0.0
17,17,343,50.835722,4.374718,1.0,0.0,0.0
17,18,249,50.835722,4.378278,3.0,0.0,0.0
17,19,357,50.835722,4.38184,2.0,0.0,0.0
17,20,283,50.835722,4.3854,2.0,0.0,0.0
17,21,246,50.835722,4.388962,2.0,0.0,0.0
17,22,542,50.835722,4.392522,0.0,0.0,0.0
17,23,205,50.835722,4.396084,0.0,0.0,0.0
17,24,178,50.835722,4.399644,0.0,0.0,0.0
17,25,268,50.835722,4.403206,0.0,0.0,0.0
17,26,77,50.835722,4.406766,0.0,0.0,0.0
17,27,260,50.835722,4.410328,0.0,0.0,1.0
17,28,304,50.835722,4.413889,2.0,0.0,2.0
17,29,100,50.835722,4.41745,0.0,0.0,0.0
17,30,160,50.835722,4.42101,1.0,0.0,2.0
17,31,23,50.835722,4.424572,0.0,0.0,0.0
17,32,139,50.835722,4.428132,3.0,0.0,2.0
17,33,9,50.835722,4.431694,0.0,0.0,0.0
17,34,34,50.835722,4.435254,1.0,0.0,1.0
17,35,23,50.835722,4.438816,0.0,0.0,0.0
17,40,143,50.835722,4.456621,0.0,0.0,2.0
17,44,24,50.835722,4.470864,0.0,0.0,0.0
18,-17,24,50.83797,4.253644,0.0,0.0,0.0
18,-11,294,50.83797,4.27501,0.0,0.0,0.0
18,-10,48,50.83797,4.27857,0.0,0.0,0.0
18,-9,24,50.83797,4.282132,1.0,0.0,0.0
18,-8,17,50.83797,4.285693,4.0,0.0,0.0
18,-7,527,50.83797,4.289254,6.0,0.0,0.0
18,-6,47,50.83797,4.292814,0.0,0.0,0.0
18,-5,178,50.83797,4.296376,1.0,0.0,0.0
18,-4,163,50.83797,4.299936,0.0,0.0,0.0
18,-3,48,50.83797,4.303498,0.0,0.0,0.0
18,-2,133,50.83797,4.307058,1.0,0.0,0.0
18,-1,128,50.83797,4.31062,0.0,0.0,0.0
18,0,341,50.83797,4.31418,1.0,0.0,0.0
18,1,107,50.83797,4.317742,2.0,0.0,1.0
18,2,298,50.83797,4.321302,0.0,0.0,0.0
18,3,206,50.83797,4.324864,0.0,0.0,0.0
18,4,343,50.83797,4.328425,0.0,0.0,0.0
18,5,323,50.83797,4.331986,0.0,0.0,0.0
18,6,944,50.83797,4.335546,8.0,0.0,1.0
18,7,366,50.83797,4.339108,0.0,0.0,1.0
18,8,1033,50.83797,4.342668,0.0,0.0,0.0
18,9,717,50.83797,4.34623,1.0,0.0,0.0
18,10,423,50.83797,4.34979,1.0,0.0,0.0
18,11,798,50.83797,4.353352,1.0,0.0,2.0
18,12,292,50.83797,4.356912,0.0,0.0,0.0
18,13,1083,50.83797,4.360474,3.0,2.0,0.0
18,14,957,50.83797,4.364034,1.0,0.0,0.0
18,15,290,50.83797,4.367596,2.0,0.0,0.0
18,16,170,50.83797,4.371157,3.0,0.0,0.0
18,17,547,50.83797,4.374718,0.0,0.0,0.0
18,19,437,50.83797,4.38184,2.0,0.0,0.0
18,20,563,50.83797,4.3854,6.0,0.0,0.0
18,21,325,50.83797,4.388962,0.0,0.0,0.0
18,22,172,50.83797,4.392522,3.0,0.0,0.0
18,23,328,50.83797,4.396084,0.0,0.0,2.0
18,24,546,50.83797,4.399644,0.0,0.0,0.0
18,25,148,50.83797,4.403206,0.0,0.0,0.0
18,26,217,50.83797,4.406766,4.0,2.0,5.0
18,27,112,50.83797,4.410328,0.0,0.0,1.0
18,28,218,50.83797,4.413889,0.0,0.0,1.0
18,29,278,50.83797,4.41745,0.0,0.0,0.0
18,30,236,50.83797,4.42101,0.0,0.0,0.0
18,31,265,50.83797,4.424572,0.0,0.0,0.0
18,32,44,50.83797,4.428132,0.0,0.0,0.0
18,33,241,50.83797,4.431694,0.0,0.0,0.0
18,34,142,50.83797,4.435254,0.0,0.0,1.0
18,35,212,50.83797,4.438816,0.0,0.0,0.0
18,36,308,50.83797,4.442376,0.0,0.0,0.0
18,38,3,50.83797,4.449498,0.0,0.0,0.0
18,41,24,50.83797,4.460182,0.0,0.0,0.0
18,43,162,50.83797,4.467304,2.0,0.0,0.0
19,-9,15,50.840216,4.282132,0.0,0.0,0.0
19,-8,585,50.840216,4.285693,0.0,0.0,0.0
19,-7,150,50.840216,4.289254,0.0,0.0,0.0
19,-6,212,50.840216,4.292814,0.0,0.0,0.0
19,-5,53,50.840216,4.296376,1.0,0.0,0.0
19,-4,185,50.840216,4.299936,0.0,0.0,0.0
19,-3,35,50.840216,4.303498,0.0,0.0,0.0
19,-2,100,50.840216,4.307058,2.0,0.0,0.0
19,-1,39,50.840216,4.31062,0.0,1.0,0.0
19,0,199,50.840216,4.31418,3.0,1.0,0.0
19,1,7,50.840216,4.317742,0.0,0.0,0.0
19,2,93,50.840216,4.321302,1.0,0.0,1.0
19,3,108,50.840216,4.324864,1.0,0.0,1.0
19,4,94,50.840216,4.328425,0.0,0.0,2.0
19,5,296,50.840216,4.331986,0.0,2.0,0.0
19,6,725,50.840216,4.335546,0.0,0.0,0.0
19,7,820,50.840216,4.339108,1.0,0.0,2.0
19,8,106,50.840216,4.342668,0.0,0.0,2.0
19,9,568,50.840216,4.34623,0.0,0.0,0.0
19,10,293,50.840216,4.34979,1.0,0.0,0.0
19,11,608,50.840216,4.353352,1.0,0.0,0.0
19,12,1669,50.840216,4.356912,2.0,0.0,2.0
19,13,315,50.840216,4.360474,0.0,0.0,0.0
19,14,1039,50.840216,4.364034,5.0,0.0,0.0
19,15,778,50.840216,4.367596,5.0,2.0,0.0
19,16,1626,50.840216,4.371157,0.0,0.0,0.0
19,17,713,50.840216,4.374718,5.0,0.0,0.0
19,18,156,50.840216,4.378278,3.0,0.0,0.0
19,19,218,50.840216,4.38184,6.0,0.0,0.0
19,20,385,50.840216,4.3854,4.0,0.0,0.0
19,22,2,50.840216,4.392522,0.0,0.0,0.0
19,23,241,50.840216,4.396084,0.0,1.0,0.0
19,24,291,50.840216,4.399644,2.0,1.0,2.0
19,25,496,50.840216,4.403206,0.0,0.0,0.0
19,26,186,50.840216,4.406766,0.0,0.0,0.0
19,27,13,50.840216,4.410328,0.0,0.0,0.0
19,28,165,50.840216,4.413889,0.0,2.0,0.0
19,29,10,50.840216,4.41745,0.0,0.0,0.0
19,30,62,50.840216,4.42101,0.0,0.0,0.0
19,31,270,50.840216,4.424572,0.0,0.0,0.0
19,33,338,50.840216,4.431694,0.0,0.0,0.0
19,34,300,50.840216,4.435254,2.0,0.0,2.0
19,35,65,50.840216,4.438816,3.0,0.0,0.0
19,36,923,50.840216,4.442376,2.0,0.0,0.0
19,38,9,50.840216,4.449498,0.0,0.0,0.0
19,39,1,50.840216,4.45306,0.0,0.0,0.0
19,41,212,50.840216,4.460182,2.0,0.0,0.0
19,42,429,50.840216,4.463742,2.0,0.0,1.0
19,43,105,50.840216,4.467304,0.0,0.0,0.0
20,-8,122,50.842464,4.285693,1.0,0.0,0.0
20,-7,34,50.842464,4.289254,0.0,0.0,0.0
20,-6,18,50.842464,4.292814,0.0,0.0,0.0
20,-5,45,50.842464,4.296376,2.0,0.0,0.0
20,-4,7,50.842464,4.299936,1.0,0.0,0.0
20,-3,82,50.842464,4.303498,2.0,0.0,0.0
20,-2,1,50.842464,4.307058,0.0,0.0,0.0
20,-1,39,50.842464,4.31062,0.0,0.0,0.0
20,0,16,50.842464,4.31418,3.0,0.0,0.0
20,1,91,50.842464,4.317742,2.0,0.0,0.0
20,2,24,50.842464,4.321302,0.0,0.0,0.0
20,4,667,50.842464,4.328425,2.0,0.0,0.0
20,5,119,50.842464,4.331986,0.0,0.0,0.0
20,6,238,50.842464,4.335546,1.0,0.0,0.0
20,7,24,50.842464,4.339108,0.0,0.0,0.0
20,8,627,50.842464,4.342668,0.0,0.0,0.0
20,9,148,50.842464,4.34623,1.0,0.0,0.0
20,10,433,50.842464,4.34979,2.0,0.0,0.0
20,11,616,50.842464,4.353352,3.0,0.0,0.0
20,12,404,50.842464,4.356912,3.0,0.0,2.0
20,13,996,50.842464,4.360474,2.0,0.0,0.0
20,14,418,50.842464,4.364034,2.0,0.0,0.0
20,15,484,50.842464,4.367596,0.0,0.0,0.0
20,16,1107,50.842464,4.371157,0.0,0.0,0.0
20,17,532,50.842464,4.374718,3.0,0.0,0.0
20,18,503,50.842464,4.378278,2.0,0.0,0.0
20,19,181,50.842464,4.38184,1.0,2.0,0.0
20,20,536,50.842464,4.3854,4.0,0.0,0.0
20,21,268,50.842464,4.388962,0.0,0.0,0.0
20,22,477,50.842464,4.392522,0.0,0.0,0.0
20,23,403,50.842464,4.396084,2.0,0.0,0.0
20,24,399,50.842464,4.399644,0.0,0.0,0.0
20,25,84,50.842464,4.403206,0.0,0.0,0.0
20,26,398,50.842464,4.406766,4.0,0.0,1.0
20,27,82,50.842464,4.410328,0.0,0.0,0.0
20,29,128,50.842464,4.41745,0.0,2.0,0.0
20,31,137,50.842464,4.424572,2.0,0.0,0.0
20,32,191,50.842464,4.428132,2.0,0.0,0.0
20,33,199,50.842464,4.431694,2.0,0.0,0.0
20,34,20,50.842464,4.435254,1.0,0.0,0.0
20,35,1,50.842464,4.438816,0.0,0.0,0.0
20,36,37,50.842464,4.442376,0.0,0.0,0.0
20,38,510,50.842464,4.449498,3.0,0.0,0.0
20,39,186,50.842464,4.45306,0.0,0.0,0.0
20,40,27,50.842464,4.456621,2.0,0.0,0.0
20,41,96,50.842464,4.460182,0.0,0.0,0.0
20,42,456,50.842464,4.463742,0.0,1.0,1.0
20,43,168,50.842464,4.467304,0.0,0.0,0.0
21,-8,312,50.84471,4.285693,0.0,0.0,0.0
21,-7,13,50.84471,4.289254,0.0,0.0,0.0
21,-6,55,50.84471,4.292814,0.0,0.0,0.0
21,-5,3,50.84471,4.296376,1.0,0.0,0.0
21,-4,33,50.84471,4.299936,2.0,0.0,0.0
21,-3,36,50.84471,4.303498,0.0,0.0,0.0
21,-2,301,50.84471,4.307058,0.0,0.0,0.0
21,-1,1,50.84471,4.31062,1.0,0.0,0.0
21,0,157,50.84471,4.31418,1.0,0.0,0.0
21,1,55,50.84471,4.317742,0.0,2.0,0.0
21,2,71,50.84471,4.321302,1.0,0.0,0.0
21,3,84,50.84471,4.324864,0.0,2.0,0.0
21,4,357,50.84471,4.328425,0.0,0.0,0.0
21,5,37,50.84471,4.331986,0.0,0.0,0.0
21,6,514,50.84471,4.335546,1.0,0.0,0.0
21,7,434,50.84471,4.339108,2.0,0.0,2.0
21,8,255,50.84471,4.342668,0.0,0.0,0.0
21,9,270,50.84471,4.34623,2.0,0.0,2.0
21,10,261,50.84471,4.34979,1.0,0.0,0.0
21,11,458,50.84471,4.353352,1.0,0.0,0.0
21,12,1145,50.84471,4.356912,3.0,0.0,0.0
21,13,2193,50.84471,4.360474,2.0,0.0,2.0
21,15,1300,50.84471,4.367596,0.0,3.0,0.0
21,16,494,50.84471,4.371157,0.0,1.0,0.0
21,17,235,50.84471,4.374718,0.0,0.0,0.0
21,18,391,50.84471,4.378278,4.0,2.0,0.0
21,19,274,50.84471,4.38184,0.0,0.0,0.0
21,20,354,50.84471,4.3854,3.0,0.0,0.0
21,21,407,50.84471,4.388962,0.0,0.0,0.0
21,22,185,50.84471,4.392522,0.0,0.0,0.0
21,23,378,50.84471,4.396084,2.0,0.0,0.0
21,24,58,50.84471,4.399644,0.0,0.0,0.0
21,25,358,50.84471,4.403206,2.0,0.0,0.0
21,26,100,50.84471,4.406766,0.0,0.0,1.0
21,27,85,50.84471,4.410328,2.0,0.0,0.0
21,29,153,50.84471,4.41745,2.0,0.0,0.0
21,30,131,50.84471,4.42101,2.0,0.0,0.0
21,31,162,50.84471,4.424572,0.0,1.0,0.0
21,32,414,50.84471,4.428132,0.0,1.0,0.0
21,34,6,50.84471,4.435254,0.0,0.0,0.0
21,35,394,50.84471,4.438816,0.0,0.0,2.0
21,36,56,50.84471,4.442376,0.0,0.0,0.0
21,37,195,50.84471,4.445938,0.0,0.0,0.0
21,39,1,50.84471,4.45306,0.0,0.0,0.0
21,40,87,50.84471,4.456621,0.0,0.0,0.0
21,41,257,50.84471,4.460182,0.0,0.0,0.0
21,42,31,50.84471,4.463742,0.0,0.0,2.0
21,44,1,50.84471,4.470864,0.0,0.0,0.0
22,-7,433,50.846957,4.289254,2.0,0.0,0.0
22,-5,121,50.846957,4.296376,1.0,0.0,0.0
22,-4,135,50.846957,4.299936,4.0,0.0,0.0
22,-3,350,50.846957,4.303498,4.0,0.0,0.0
22,-2,155,50.846957,4.307058,2.0,0.0,0.0
22,-1,162,50.846957,4.31062,4.0,0.0,0.0
22,0,125,50.846957,4.31418,0.0,0.0,0.0
22,2,45,50.846957,4.321302,0.0,0.0,0.0
22,3,326,50.846957,4.324864,1.0,0.0,0.0
22,4,110,50.846957,4.328425,0.0,0.0,0.0
22,5,42,50.846957,4.331986,0.0,0.0,0.0
22,6,68,50.846957,4.335546,0.0,0.0,0.0
22,7,360,50.846957,4.339108,0.0,0.0,2.0
22,8,41,50.846957,4.342668,2.0,0.0,0.0
22,9,245,50.846957,4.34623,1.0,0.0,0.0
22,10,344,50.846957,4.34979,1.0,0.0,1.0
22,11,232,50.846957,4.353352,0.0,0.0,0.0
22,12,2119,50.846957,4.356912,6.0,1.0,0.0
22,13,1389,50.846957,4.360474,3.0,1.0,0.0
22,14,994,50.846957,4.364034,3.0,0.0,2.0
22,15,245,50.846957,4.367596,1.0,0.0,0.0
22,16,377,50.846957,4.371157,0.0,0.0,0.0
22,17,159,50.846957,4.374718,0.0,0.0,0.0
22,18,551,50.846957,4.378278,0.0,0.0,0.0
22,19,727,50.846957,4.38184,3.0,0.0,0.0
22,20,7,50.846957,4.3854,3.0,0.0,0.0
22,21,343,50.846957,4.388962,1.0,0.0,0.0
22,22,692,50.846957,4.392522,6.0,0.0,0.0
22,23,129,50.846957,4.396084,1.0,0.0,0.0
22,24,217,50.846957,4.399644,1.0,0.0,0.0
22,25,456,50.846957,4.403206,0.0,0.0,0.0
22,26,199,50.846957,4.406766,1.0,0.0,0.0
22,27,199,50.846957,4.410328,1.0,0.0,0.0
22,28,88,50.846957,4.413889,0.0,0.0,0.0
22,30,86,50.846957,4.42101,2.0,0.0,0.0
22,31,46,50.846957,4.424572,0.0,0.0,0.0
22,33,24,50.846957,4.431694,2.0,0.0,0.0
22,34,497,50.846957,4.435254,7.0,2.0,2.0
22,35,169,50.846957,4.438816,0.0,0.0,0.0
22,36,57,50.846957,4.442376,2.0,0.0,0.0
22,37,2,50.846957,4.445938,1.0,2.0,0.0
22,38,116,50.846957,4.449498,3.0,0.0,0.0
22,39,97,50.846957,4.45306,0.0,0.0,0.0
22,40,122,50.846957,4.456621,2.0,0.0,0.0
22,42,307,50.846957,4.463742,0.0,0.0,0.0
23,-11,1,50.849204,4.27501,0.0,0.0,0.0
23,-5,3,50.849204,4.296376,0.0,0.0,0.0
23,-4,168,50.849204,4.299936,0.0,0.0,0.0
23,-3,2,50.849204,4.303498,0.0,0.0,0.0
23,-2,28,50.849204,4.307058,0.0,0.0,0.0
23,-1,27,50.849204,4.31062,0.0,0.0,0.0
23,0,110,50.849204,4.31418,2.0,0.0,0.0
23,1,20,50.849204,4.317742,0.0,0.0,0.0
