grid_row,grid_col,count,approx_lat,approx_lon
18,-5,47,50.8379695,4.2963755
18,-4,178,50.8379695,4.2999365
18,-3,163,50.8379695,4.303497500000001
18,-2,48,50.8379695,4.3070585
18,-1,133,50.8379695,4.3106195000000005
18,0,469,50.8379695,4.3141805
18,1,107,50.8379695,4.3177415
18,2,298,50.8379695,4.3213025
18,3,206,50.8379695,4.3248635
18,4,343,50.8379695,4.328424500000001
18,5,323,50.8379695,4.3319855
18,6,944,50.8379695,4.3355465
18,7,366,50.8379695,4.3391075
18,8,1033,50.8379695,4.3426685
18,9,717,50.8379695,4.346229500000001
18,10,423,50.8379695,4.3497905
18,11,798,50.8379695,4.3533515000000005
18,12,292,50.8379695,4.3569125
18,13,1083,50.8379695,4.3604735
18,14,957,50.8379695,4.3640345
18,15,290,50.8379695,4.3675955
18,16,170,50.8379695,4.3711565000000006
18,17,547,50.8379695,4.3747175
18,19,437,50.8379695,4.3818395
18,20,563,50.8379695,4.3854005
18,21,325,50.8379695,4.388961500000001
18,22,172,50.8379695,4.3925225
18,23,328,50.8379695,4.3960835000000005
18,24,546,50.8379695,4.3996445
18,25,148,50.8379695,4.4032055
18,26,217,50.8379695,4.4067665
18,27,112,50.8379695,4.4103275
18,28,218,50.8379695,4.4138885000000005
18,29,278,50.8379695,4.4174495
18,30,236,50.8379695,4.4210105
18,31,265,50.8379695,4.4245715
18,32,44,50.8379695,4.4281325
18,33,241,50.8379695,4.431693500000001
18,34,142,50.8379695,4.4352545
18,35,212,50.8379695,4.4388155000000005
18,36,308,50.8379695,4.4423765
18,38,3,50.8379695,4.4494985
18,41,24,50.8379695,4.4601815
18,43,162,50.8379695,4.4673035
19,-8,15,50.8402165,4.285692500000001
19,-7,585,50.8402165,4.2892535
19,-6,150,50.8402165,4.2928145
19,-5,212,50.8402165,4.2963755
19,-4,53,50.8402165,4.2999365
19,-3,185,50.8402165,4.303497500000001
19,-2,35,50.8402165,4.3070585
19,-1,100,50.8402165,4.3106195000000005
19,0,238,50.8402165,4.3141805
19,1,7,50.8402165,4.3177415
19,2,93,50.8402165,4.3213025
19,3,108,50.8402165,4.3248635
19,4,94,50.8402165,4.328424500000001
19,5,296,50.8402165,4.3319855
19,6,725,50.8402165,4.3355465
19,7,820,50.8402165,4.3391075
19,8,106,50.8402165,4.3426685
19,9,568,50.8402165,4.346229500000001
19,10,293,50.8402165,4.3497905
19,11,608,50.8402165,4.3533515000000005
19,12,1669,50.8402165,4.3569125
19,13,315,50.8402165,4.3604735
19,14,1039,50.8402165,4.3640345
19,15,778,50.8402165,4.3675955
19,16,1626,50.8402165,4.3711565000000006
19,17,713,50.8402165,4.3747175
19,18,156,50.8402165,4.3782785
19,19,218,50.8402165,4.3818395
19,20,385,50.8402165,4.3854005
19,22,2,50.8402165,4.3925225
19,23,241,50.8402165,4.3960835000000005
19,24,291,50.8402165,4.3996445
19,25,496,50.8402165,4.4032055
19,26,186,50.8402165,4.4067665
19,27,13,50.8402165,4.4103275
19,28,165,50.8402165,4.4138885000000005
19,29,10,50.8402165,4.4174495
19,30,62,50.8402165,4.4210105
19,31,270,50.8402165,4.4245715
19,33,338,50.8402165,4.431693500000001
19,34,300,50.8402165,4.4352545
19,35,65,50.8402165,4.4388155000000005
19,36,923,50.8402165,4.4423765
19,38,9,50.8402165,4.4494985
19,39,1,50.8402165,4.4530595
19,41,212,50.8402165,4.4601815
19,42,429,50.8402165,4.4637425
19,43,105,50.8402165,4.4673035
20,-7,122,50.8424635,4.2892535
20,-6,34,50.8424635,4.2928145
20,-5,18,50.8424635,4.2963755
20,-4,45,50.8424635,4.2999365
20,-3,7,50.8424635,4.303497500000001
20,-2,82,50.8424635,4.3070585
20,-1,1,50.8424635,4.3106195000000005
20,0,55,50.8424635,4.3141805
20,1,91,50.8424635,4.3177415
20,2,24,50.8424635,4.3213025
20,4,667,50.8424635,4.328424500000001
20,5,119,50.8424635,4.3319855
20,6,238,50.8424635,4.3355465
20,7,24,50.8424635,4.3391075
20,8,627,50.8424635,4.3426685
20,9,148,50.8424635,4.346229500000001
20,10,433,50.8424635,4.3497905
20,11,616,50.8424635,4.3533515000000005
20,12,404,50.8424635,4.3569125
20,13,996,50.8424635,4.3604735
20,14,418,50.8424635,4.3640345
20,15,484,50.8424635,4.3675955
20,16,1107,50.8424635,4.3711565000000006
20,17,532,50.8424635,4.3747175
20,18,503,50.8424635,4.3782785
20,19,181,50.8424635,4.3818395
20,20,536,50.8424635,4.3854005
20,21,268,50.8424635,4.388961500000001
20,22,477,50.8424635,4.3925225
20,23,403,50.8424635,4.3960835000000005
20,24,399,50.8424635,4.3996445
20,25,84,50.8424635,4.4032055
20,26,398,50.8424635,4.4067665
20,27,82,50.8424635,4.4103275
20,29,128,50.8424635,4.4174495
20,31,137,50.8424635,4.4245715
20,32,191,50.8424635,4.4281325
20,33,199,50.8424635,4.431693500000001
20,34,20,50.8424635,4.4352545
20,35,1,50.8424635,4.4388155000000005
20,36,37,50.8424635,4.4423765
20,38,510,50.8424635,4.4494985
20,39,186,50.8424635,4.4530595
20,40,27,50.8424635,4.4566205000000005
20,41,96,50.8424635,4.4601815
20,42,456,50.8424635,4.4637425
20,43,168,50.8424635,4.4673035
21,-7,312,50.8447105,4.2892535
21,-6,13,50.8447105,4.2928145
21,-5,55,50.8447105,4.2963755
21,-4,3,50.8447105,4.2999365
21,-3,33,50.8447105,4.303497500000001
21,-2,36,50.8447105,4.3070585
21,-1,301,50.8447105,4.3106195000000005
21,0,158,50.8447105,4.3141805
21,1,55,50.8447105,4.3177415
21,2,71,50.8447105,4.3213025
21,3,84,50.8447105,4.3248635
21,4,357,50.8447105,4.328424500000001
21,5,37,50.8447105,4.3319855
21,6,514,50.8447105,4.3355465
21,7,434,50.8447105,4.3391075
21,8,255,50.8447105,4.3426685
21,9,270,50.8447105,4.346229500000001
21,10,261,50.8447105,4.3497905
21,11,458,50.8447105,4.3533515000000005
21,12,1145,50.8447105,4.3569125
21,13,2193,50.8447105,4.3604735
21,15,1300,50.8447105,4.3675955
21,16,494,50.8447105,4.3711565000000006
21,17,235,50.8447105,4.3747175
21,18,391,50.8447105,4.3782785
21,19,274,50.8447105,4.3818395
21,20,354,50.8447105,4.3854005
21,21,407,50.8447105,4.388961500000001
21,22,185,50.8447105,4.3925225
21,23,378,50.8447105,4.3960835000000005
21,24,58,50.8447105,4.3996445
21,25,358,50.8447105,4.4032055
21,26,100,50.8447105,4.4067665
21,27,85,50.8447105,4.4103275
21,29,153,50.8447105,4.4174495
21,30,131,50.8447105,4.4210105
21,31,162,50.8447105,4.4245715
21,32,414,50.8447105,4.4281325
21,34,6,50.8447105,4.4352545
21,35,394,50.8447105,4.4388155000000005
21,36,56,50.8447105,4.4423765
21,37,195,50.8447105,4.4459375
21,39,1,50.8447105,4.4530595
21,40,87,50.8447105,4.4566205000000005
21,41,257,50.8447105,4.4601815
21,42,31,50.8447105,4.4637425
21,44,1,50.8447105,4.4708645
22,-6,433,50.846957499999995,4.2928145
22,-4,121,50.846957499999995,4.2999365
22,-3,135,50.846957499999995,4.303497500000001
22,-2,350,50.846957499999995,4.3070585
22,-1,155,50.846957499999995,4.3106195000000005
22,0,287,50.846957499999995,4.3141805
22,2,45,50.846957499999995,4.3213025
22,3,326,50.846957499999995,4.3248635
22,4,110,50.846957499999995,4.328424500000001
22,5,42,50.846957499999995,4.3319855
22,6,68,50.846957499999995,4.3355465
22,7,360,50.846957499999995,4.3391075
22,8,41,50.846957499999995,4.3426685
22,9,245,50.846957499999995,4.346229500000001
22,10,344,50.846957499999995,4.3497905
22,11,232,50.846957499999995,4.3533515000000005
22,12,2119,50.846957499999995,4.3569125
22,13,1389,50.846957499999995,4.3604735
22,14,994,50.846957499999995,4.3640345
22,15,245,50.846957499999995,4.3675955
22,16,377,50.846957499999995,4.3711565000000006
22,17,159,50.846957499999995,4.3747175
22,18,551,50.846957499999995,4.3782785
22,19,727,50.846957499999995,4.3818395
22,20,7,50.846957499999995,4.3854005
22,21,343,50.846957499999995,4.388961500000001
22,22,692,50.846957499999995,4.3925225
22,23,129,50.846957499999995,4.3960835000000005
22,24,217,50.846957499999995,4.3996445
22,25,456,50.846957499999995,4.4032055
22,26,199,50.846957499999995,4.4067665
22,27,199,50.846957499999995,4.4103275
22,28,88,50.846957499999995,4.4138885000000005
22,30,86,50.846957499999995,4.4210105
22,31,46,50.846957499999995,4.4245715
22,33,24,50.846957499999995,4.431693500000001
22,34,497,50.846957499999995,4.4352545
22,35,169,50.846957499999995,4.4388155000000005
22,36,57,50.846957499999995,4.4423765
22,37,2,50.846957499999995,4.4459375
22,38,116,50.846957499999995,4.4494985
22,39,97,50.846957499999995,4.4530595
22,40,122,50.846957499999995,4.4566205000000005
22,42,307,50.846957499999995,4.4637425
23,-10,1,50.8492045,4.2785705
23,-4,3,50.8492045,4.2999365
23,-3,168,50.8492045,4.303497500000001
23,-2,2,50.8492045,4.3070585
23,-1,28,50.8492045,4.3106195000000005
23,0,137,50.8492045,4.3141805
23,1,20,50.8492045,4.3177415
23,2,195,50.8492045,4.3213025
23,3,116,50.8492045,4.3248635
23,4,239,50.8492045,4.328424500000001
23,5,270,50.8492045,4.3319855
23,6,379,50.8492045,4.3355465
23,7,289,50.8492045,4.3391075
23,8,197,50.8492045,4.3426685
23,9,257,50.8492045,4.346229500000001
23,10,561,50.8492045,4.3497905
23,11,336,50.8492045,4.3533515000000005
23,12,646,50.8492045,4.3569125
23,13,583,50.8492045,4.3604735
23,14,2719,50.8492045,4.3640345
23,15,1363,50.8492045,4.3675955
23,16,302,50.8492045,4.3711565000000006
23,17,159,50.8492045,4.3747175
23,18,331,50.8492045,4.3782785
23,19,264,50.8492045,4.3818395
23,20,539,50.8492045,4.3854005
23,21,1493,50.8492045,4.388961500000001
23,22,25,50.8492045,4.3925225
23,24,382,50.8492045,4.3996445
23,25,81,50.8492045,4.4032055
23,26,1,50.8492045,4.4067665
23,27,153,50.8492045,4.4103275
23,28,79,50.8492045,4.4138885000000005
23,29,88,50.8492045,4.4174495
23,30,9,50.8492045,4.4210105
23,31,200,50.8492045,4.4245715
23,32,257,50.8492045,4.4281325
23,33,130,50.8492045,4.431693500000001
23,34,22,50.8492045,4.4352545
23,37,24,50.8492045,4.4459375
23,38,210,50.8492045,4.4494985
23,39,126,50.8492045,4.4530595
23,40,23,50.8492045,4.4566205000000005
23,41,562,50.8492045,4.4601815
23,42,276,50.8492045,4.4637425
24,-8,22,50.851451499999996,4.285692500000001
24,-4,38,50.851451499999996,4.2999365
24,-3,11,50.851451499999996,4.303497500000001
24,-2,2,50.851451499999996,4.3070585
24,-1,2,50.851451499999996,4.3106195000000005
24,0,11,50.851451499999996,4.3141805
24,1,220,50.851451499999996,4.3177415
24,2,7,50.851451499999996,4.3213025
24,3,59,50.851451499999996,4.3248635
24,4,17,50.851451499999996,4.328424500000001
24,5,25,50.851451499999996,4.3319855
24,6,103,50.851451499999996,4.3355465
24,7,168,50.851451499999996,4.3391075
24,8,489,50.851451499999996,4.3426685
24,9,353,50.851451499999996,4.346229500000001
24,10,740,50.851451499999996,4.3497905
24,11,695,50.851451499999996,4.3533515000000005
24,12,647,50.851451499999996,4.3569125
24,13,985,50.851451499999996,4.3604735
24,14,335,50.851451499999996,4.3640345
24,15,1198,50.851451499999996,4.3675955
24,16,3,50.851451499999996,4.3711565000000006
24,17,21,50.851451499999996,4.3747175
24,18,91,50.851451499999996,4.3782785
24,19,125,50.851451499999996,4.3818395
24,20,535,50.851451499999996,4.3854005
24,21,317,50.851451499999996,4.388961500000001
24,22,8,50.851451499999996,4.3925225
24,23,577,50.851451499999996,4.3960835000000005
24,24,438,50.851451499999996,4.3996445
24,25,172,50.851451499999996,4.4032055
24,26,222,50.851451499999996,4.4067665
24,28,36,50.851451499999996,4.4138885000000005
24,33,1,50.851451499999996,4.431693500000001
24,34,311,50.851451499999996,4.4352545
24,35,342,50.851451499999996,4.4388155000000005
24,38,290,50.851451499999996,4.4494985
24,39,111,50.851451499999996,4.4530595
24,40,86,50.851451499999996,4.4566205000000005
24,41,13,50.851451499999996,4.4601815
24,54,7,50.851451499999996,4.5064745
25,-8,2,50.8536985,4.285692500000001
25,-3,177,50.8536985,4.303497500000001
25,-2,76,50.8536985,4.3070585
25,0,18,50.8536985,4.3141805
25,1,15,50.8536985,4.3177415
25,2,16,50.8536985,4.3213025
25,4,51,50.8536985,4.328424500000001
25,5,82,50.8536985,4.3319855
25,6,32,50.8536985,4.3355465
25,7,384,50.8536985,4.3391075
25,8,78,50.8536985,4.3426685
25,9,605,50.8536985,4.346229500000001
25,10,281,50.8536985,4.3497905
25,11,232,50.8536985,4.3533515000000005
25,12,14,50.8536985,4.3569125
25,13,356,50.8536985,4.3604735
25,14,856,50.8536985,4.3640345
25,15,1045,50.8536985,4.3675955
25,16,169,50.8536985,4.3711565000000006
25,17,125,50.8536985,4.3747175
25,18,390,50.8536985,4.3782785
25,19,204,50.8536985,4.3818395
25,20,5,50.8536985,4.3854005
25,21,365,50.8536985,4.388961500000001
25,22,459,50.8536985,4.3925225
25,23,351,50.8536985,4.3960835000000005
25,24,315,50.8536985,4.3996445
25,27,89,50.8536985,4.4103275
25,29,130,50.8536985,4.4174495
25,31,405,50.8536985,4.4245715
25,33,152,50.8536985,4.431693500000001
25,34,24,50.8536985,4.4352545
25,35,350,50.8536985,4.4388155000000005
25,36,24,50.8536985,4.4423765
25,38,7,50.8536985,4.4494985
25,39,84,50.8536985,4.4530595
25,42,7,50.8536985,4.4637425
26,-5,24,50.8559455,4.2963755
26,-1,215,50.8559455,4.3106195000000005
26,0,190,50.8559455,4.3141805
26,1,56,50.8559455,4.3177415
26,2,25,50.8559455,4.3213025
26,3,43,50.8559455,4.3248635
26,4,196,50.8559455,4.328424500000001
26,5,102,50.8559455,4.3319855
26,6,17,50.8559455,4.3355465
26,7,17,50.8559455,4.3391075
26,8,21,50.8559455,4.3426685
26,9,509,50.8559455,4.346229500000001
26,10,562,50.8559455,4.3497905
26,11,598,50.8559455,4.3533515000000005
26,12,659,50.8559455,4.3569125
26,13,1022,50.8559455,4.3604735
26,14,531,50.8559455,4.3640345
26,15,437,50.8559455,4.3675955
26,16,36,50.8559455,4.3711565000000006
26,17,11,50.8559455,4.3747175
26,18,3,50.8559455,4.3782785
26,20,445,50.8559455,4.3854005
26,21,417,50.8559455,4.388961500000001
26,22,2,50.8559455,4.3925225
26,23,23,50.8559455,4.3960835000000005
26,24,230,50.8559455,4.3996445
26,25,353,50.8559455,4.4032055
26,26,92,50.8559455,4.4067665
26,27,82,50.8559455,4.4103275
26,28,226,50.8559455,4.4138885000000005
26,29,43,50.8559455,4.4174495
26,31,7,50.8559455,4.4245715
26,32,197,50.8559455,4.4281325
26,33,575,50.8559455,4.431693500000001
26,35,57,50.8559455,4.4388155000000005
26,37,261,50.8559455,4.4459375
26,38,24,50.8559455,4.4494985
27,-9,22,50.8581925,4.2821315
27,-4,5,50.8581925,4.2999365
27,-2,69,50.8581925,4.3070585
27,0,524,50.8581925,4.3141805
27,1,128,50.8581925,4.3177415
27,2,95,50.8581925,4.3213025
27,3,99,50.8581925,4.3248635
27,4,97,50.8581925,4.328424500000001
27,5,255,50.8581925,4.3319855
27,6,190,50.8581925,4.3355465
27,7,20,50.8581925,4.3391075
27,8,10,50.8581925,4.3426685
27,9,66,50.8581925,4.346229500000001
27,10,534,50.8581925,4.3497905
27,11,100,50.8581925,4.3533515000000005
27,12,1,50.8581925,4.3569125
27,13,2704,50.8581925,4.3604735
27,14,85,50.8581925,4.3640345
27,15,51,50.8581925,4.3675955
27,16,927,50.8581925,4.3711565000000006
27,17,381,50.8581925,4.3747175
27,18,34,50.8581925,4.3782785
27,19,33,50.8581925,4.3818395
27,20,356,50.8581925,4.3854005
27,21,17,50.8581925,4.388961500000001
27,22,105,50.8581925,4.3925225
27,23,226,50.8581925,4.3960835000000005
27,24,158,50.8581925,4.3996445
27,26,71,50.8581925,4.4067665
27,27,143,50.8581925,4.4103275
27,28,191,50.8581925,4.4138885000000005
27,29,182,50.8581925,4.4174495
27,31,24,50.8581925,4.4245715
27,32,24,50.8581925,4.4281325
27,35,77,50.8581925,4.4388155000000005
27,36,235,50.8581925,4.4423765
28,-9,21,50.8604395,4.2821315
28,-8,149,50.8604395,4.285692500000001
28,-7,33,50.8604395,4.2892535
28,-6,39,50.8604395,4.2928145
28,-5,154,50.8604395,4.2963755
28,-4,186,50.8604395,4.2999365
28,-2,98,50.8604395,4.3070585
28,-1,155,50.8604395,4.3106195000000005
28,0,13,50.8604395,4.3141805
28,1,121,50.8604395,4.3177415
28,2,49,50.8604395,4.3213025
28,3,61,50.8604395,4.3248635
28,4,1162,50.8604395,4.328424500000001
28,5,75,50.8604395,4.3319855
28,6,42,50.8604395,4.3355465
28,7,363,50.8604395,4.3391075
28,8,196,50.8604395,4.3426685
28,9,8,50.8604395,4.346229500000001
28,10,152,50.8604395,4.3497905
28,11,4,50.8604395,4.3533515000000005
28,12,640,50.8604395,4.3569125
28,13,1204,50.8604395,4.3604735
28,14,553,50.8604395,4.3640345
28,15,461,50.8604395,4.3675955
28,16,286,50.8604395,4.3711565000000006
28,17,138,50.8604395,4.3747175
28,18,400,50.8604395,4.3782785
28,19,21,50.8604395,4.3818395
28,20,229,50.8604395,4.3854005
28,21,110,50.8604395,4.388961500000001
28,22,167,50.8604395,4.3925225
28,23,1,50.8604395,4.3960835000000005
28,24,27,50.8604395,4.3996445
28,25,218,50.8604395,4.4032055
28,26,169,50.8604395,4.4067665
28,27,46,50.8604395,4.4103275
28,29,334,50.8604395,4.4174495
28,30,371,50.8604395,4.4210105
28,32,3,50.8604395,4.4281325
28,36,42,50.8604395,4.4423765
29,-6,47,50.862686499999995,4.2928145
29,-3,75,50.862686499999995,4.303497500000001
29,-2,85,50.862686499999995,4.3070585
29,0,23,50.862686499999995,4.3141805
29,1,292,50.862686499999995,4.3177415
29,2,191,50.862686499999995,4.3213025
29,3,263,50.862686499999995,4.3248635
29,4,344,50.862686499999995,4.328424500000001
29,5,440,50.862686499999995,4.3319855
29,6,399,50.862686499999995,4.3355465
29,7,256,50.862686499999995,4.3391075
29,8,20,50.862686499999995,4.3426685
29,9,733,50.862686499999995,4.346229500000001
29,10,350,50.862686499999995,4.3497905
29,11,212,50.862686499999995,4.3533515000000005
29,12,71,50.862686499999995,4.3569125
29,13,1563,50.862686499999995,4.3604735
29,14,305,50.862686499999995,4.3640345
29,15,173,50.862686499999995,4.3675955
29,16,422,50.862686499999995,4.3711565000000006
29,17,117,50.862686499999995,4.3747175
29,18,145,50.862686499999995,4.3782785
29,19,211,50.862686499999995,4.3818395
29,20,166,50.862686499999995,4.3854005
29,21,81,50.862686499999995,4.388961500000001
29,22,76,50.862686499999995,4.3925225
29,24,312,50.862686499999995,4.3996445
29,25,73,50.862686499999995,4.4032055
29,26,18,50.862686499999995,4.4067665
29,27,137,50.862686499999995,4.4103275
29,29,510,50.862686499999995,4.4174495
29,30,470,50.862686499999995,4.4210105
29,31,280,50.862686499999995,4.4245715
29,32,12,50.862686499999995,4.4281325
29,34,5,50.862686499999995,4.4352545
30,-15,4,50.8649335,4.260765500000001
30,-13,24,50.8649335,4.2678875000000005
30,-8,133,50.8649335,4.285692500000001
30,-7,2,50.8649335,4.2892535
30,-6,1,50.8649335,4.2928145
30,-5,58,50.8649335,4.2963755
30,-4,306,50.8649335,4.2999365
30,-3,49,50.8649335,4.303497500000001
30,-2,82,50.8649335,4.3070585
30,-1,1,50.8649335,4.3106195000000005
30,0,245,50.8649335,4.3141805
30,1,193,50.8649335,4.3177415
30,2,53,50.8649335,4.3213025
30,3,58,50.8649335,4.3248635
30,4,155,50.8649335,4.328424500000001
30,5,4,50.8649335,4.3319855
30,6,38,50.8649335,4.3355465
30,7,585,50.8649335,4.3391075
30,8,453,50.8649335,4.3426685
30,9,388,50.8649335,4.346229500000001
30,10,38,50.8649335,4.3497905
30,11,763,50.8649335,4.3533515000000005
30,12,64,50.8649335,4.3569125
30,13,789,50.8649335,4.3604735
30,14,60,50.8649335,4.3640345
30,15,233,50.8649335,4.3675955
30,16,497,50.8649335,4.3711565000000006
30,17,101,50.8649335,4.3747175
30,18,47,50.8649335,4.3782785
30,19,136,50.8649335,4.3818395
30,21,346,50.8649335,4.388961500000001
30,23,131,50.8649335,4.3960835000000005
30,25,58,50.8649335,4.4032055
30,26,150,50.8649335,4.4067665
30,29,14,50.8649335,4.4174495
30,30,110,50.8649335,4.4210105
30,31,227,50.8649335,4.4245715
31,-10,24,50.867180499999996,4.2785705
31,-8,305,50.867180499999996,4.285692500000001
31,-7,176,50.867180499999996,4.2892535
31,-6,24,50.867180499999996,4.2928145
31,-5,327,50.867180499999996,4.2963755
31,-3,95,50.867180499999996,4.303497500000001
31,-2,202,50.867180499999996,4.3070585
31,-1,18,50.867180499999996,4.3106195000000005
31,0,353,50.867180499999996,4.3141805
31,1,12,50.867180499999996,4.3177415
31,2,142,50.867180499999996,4.3213025
31,3,492,50.867180499999996,4.3248635
31,4,139,50.867180499999996,4.328424500000001
31,5,242,50.867180499999996,4.3319855
31,6,559,50.867180499999996,4.3355465
31,7,13,50.867180499999996,4.3391075
31,8,38,50.867180499999996,4.3426685
31,9,13,50.867180499999996,4.346229500000001
31,10,290,50.867180499999996,4.3497905
31,11,198,50.867180499999996,4.3533515000000005
31,12,18,50.867180499999996,4.3569125
31,13,47,50.867180499999996,4.3604735
31,14,231,50.867180499999996,4.3640345
31,15,247,50.867180499999996,4.3675955
31,16,41,50.867180499999996,4.3711565000000006
31,17,440,50.867180499999996,4.3747175
31,18,140,50.867180499999996,4.3782785
31,19,385,50.867180499999996,4.3818395
31,20,83,50.867180499999996,4.3854005
31,21,567,50.867180499999996,4.388961500000001
31,22,214,50.867180499999996,4.3925225
31,23,287,50.867180499999996,4.3960835000000005
31,24,17,50.867180499999996,4.3996445
31,25,162,50.867180499999996,4.4032055
31,26,214,50.867180499999996,4.4067665
31,27,4,50.867180499999996,4.4103275
31,31,37,50.867180499999996,4.4245715
32,-7,729,50.8694275,4.2892535
32,-6,2,50.8694275,4.2928145
32,-5,217,50.8694275,4.2963755
32,-2,138,50.8694275,4.3070585
32,-1,38,50.8694275,4.3106195000000005
32,0,477,50.8694275,4.3141805
32,1,64,50.8694275,4.3177415
32,2,177,50.8694275,4.3213025
32,3,114,50.8694275,4.3248635
32,4,177,50.8694275,4.328424500000001
32,5,92,50.8694275,4.3319855
32,6,276,50.8694275,4.3355465
32,7,91,50.8694275,4.3391075
32,8,139,50.8694275,4.3426685
32,9,3,50.8694275,4.346229500000001
32,10,106,50.8694275,4.3497905
32,11,163,50.8694275,4.3533515000000005
32,12,6,50.8694275,4.3569125
32,13,24,50.8694275,4.3604735
32,14,46,50.8694275,4.3640345
32,15,169,50.8694275,4.3675955
32,16,224,50.8694275,4.3711565000000006
32,17,76,50.8694275,4.3747175
32,18,356,50.8694275,4.3782785
32,19,62,50.8694275,4.3818395
32,20,412,50.8694275,4.3854005
32,22,370,50.8694275,4.3925225
32,24,235,50.8694275,4.3996445
32,25,64,50.8694275,4.4032055
32,27,21,50.8694275,4.4103275
32,29,106,50.8694275,4.4174495
32,30,252,50.8694275,4.4210105
32,32,24,50.8694275,4.4281325
33,-7,35,50.8716745,4.2892535
33,-6,471,50.8716745,4.2928145
33,-5,634,50.8716745,4.2963755
33,-3,229,50.8716745,4.303497500000001
33,-2,82,50.8716745,4.3070585
33,-1,127,50.8716745,4.3106195000000005
33,0,296,50.8716745,4.3141805
33,1,62,50.8716745,4.3177415
33,2,117,50.8716745,4.3213025
33,3,279,50.8716745,4.3248635
33,4,189,50.8716745,4.328424500000001
33,5,121,50.8716745,4.3319855
33,6,154,50.8716745,4.3355465
33,7,29,50.8716745,4.3391075
33,8,143,50.8716745,4.3426685
33,9,113,50.8716745,4.346229500000001
33,10,246,50.8716745,4.3497905
33,11,7,50.8716745,4.3533515000000005
33,13,232,50.8716745,4.3604735
33,14,67,50.8716745,4.3640345
33,16,226,50.8716745,4.3711565000000006
33,17,87,50.8716745,4.3747175
33,18,113,50.8716745,4.3782785
33,19,115,50.8716745,4.3818395
33,20,486,50.8716745,4.3854005
33,21,30,50.8716745,4.388961500000001
33,22,202,50.8716745,4.3925225
33,23,96,50.8716745,4.3960835000000005
33,24,582,50.8716745,4.3996445
33,25,76,50.8716745,4.4032055
33,26,295,50.8716745,4.4067665
33,27,33,50.8716745,4.4103275
34,-6,23,50.8739215,4.2928145
34,-5,8,50.8739215,4.2963755
34,-3,297,50.8739215,4.303497500000001
34,-2,335,50.8739215,4.3070585
34,-1,22,50.8739215,4.3106195000000005
34,0,163,50.8739215,4.3141805
34,1,3,50.8739215,4.3177415
34,2,211,50.8739215,4.3213025
34,3,246,50.8739215,4.3248635
34,4,114,50.8739215,4.328424500000001
34,5,47,50.8739215,4.3319855
34,6,383,50.8739215,4.3355465
34,7,138,50.8739215,4.3391075
34,8,109,50.8739215,4.3426685
34,9,141,50.8739215,4.346229500000001
34,10,8,50.8739215,4.3497905
34,11,258,50.8739215,4.3533515000000005
34,12,143,50.8739215,4.3569125
34,13,157,50.8739215,4.3604735
34,14,3,50.8739215,4.3640345
34,15,73,50.8739215,4.3675955
34,17,528,50.8739215,4.3747175
34,18,179,50.8739215,4.3782785
34,19,84,50.8739215,4.3818395
34,20,112,50.8739215,4.3854005
34,21,739,50.8739215,4.388961500000001
34,22,34,50.8739215,4.3925225
34,23,26,50.8739215,4.3960835000000005
34,24,8,50.8739215,4.3996445
34,25,243,50.8739215,4.4032055
34,26,17,50.8739215,4.4067665
34,27,67,50.8739215,4.4103275
34,28,195,50.8739215,4.4138885000000005
34,54,24,50.8739215,4.5064745
35,-3,91,50.8761685,4.303497500000001
35,-2,149,50.8761685,4.3070585
35,-1,97,50.8761685,4.3106195000000005
35,0,182,50.8761685,4.3141805
35,1,160,50.8761685,4.3177415
35,2,60,50.8761685,4.3213025
35,3,180,50.8761685,4.3248635
35,4,237,50.8761685,4.328424500000001
35,5,104,50.8761685,4.3319855
35,6,389,50.8761685,4.3355465
35,7,25,50.8761685,4.3391075
35,8,470,50.8761685,4.3426685
35,9,201,50.8761685,4.346229500000001
35,10,6,50.8761685,4.3497905
35,11,121,50.8761685,4.3533515000000005
35,12,63,50.8761685,4.3569125
35,13,36,50.8761685,4.3604735
35,14,42,50.8761685,4.3640345
35,15,35,50.8761685,4.3675955
35,16,30,50.8761685,4.3711565000000006
35,17,23,50.8761685,4.3747175
35,18,127,50.8761685,4.3782785
35,19,153,50.8761685,4.3818395
35,20,221,50.8761685,4.3854005
35,21,45,50.8761685,4.388961500000001
35,22,80,50.8761685,4.3925225
35,23,93,50.8761685,4.3960835000000005
35,24,228,50.8761685,4.3996445
35,25,42,50.8761685,4.4032055
35,26,110,50.8761685,4.4067665
35,27,640,50.8761685,4.4103275
35,28,3,50.8761685,4.4138885000000005
36,-3,141,50.878415499999996,4.303497500000001
36,-2,139,50.878415499999996,4.3070585
36,-1,242,50.878415499999996,4.3106195000000005
36,0,110,50.878415499999996,4.3141805
36,1,80,50.878415499999996,4.3177415
36,2,174,50.878415499999996,4.3213025
36,3,96,50.878415499999996,4.3248635
36,4,116,50.878415499999996,4.328424500000001
36,5,80,50.878415499999996,4.3319855
36,6,150,50.878415499999996,4.3355465
36,7,452,50.878415499999996,4.3391075
36,8,28,50.878415499999996,4.3426685
36,9,143,50.878415499999996,4.346229500000001
36,10,148,50.878415499999996,4.3497905
36,11,127,50.878415499999996,4.3533515000000005
36,12,351,50.878415499999996,4.3569125
36,16,63,50.878415499999996,4.3711565000000006
36,17,1094,50.878415499999996,4.3747175
36,18,254,50.878415499999996,4.3782785
