timestamp,lon,lat,name,country,timezone,temp,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,weather_id,weather_main,weather_description,sunrise,sunset
2024-09-11 18:51:03,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,283.35,282.57,282.23,284.83,1010,82,10000,2.57,290,,20,2.15,501,Rain,moderate rain,2024-09-11 05:12:19,2024-09-11 18:06:18
2024-09-11 19:46:12,4.347,50.8534,City of Brussels,BE,7200,282.71,281.08,281.67,283.97,1010,85,10000,3.09,220,,20,,801,Clouds,few clouds,2024-09-11 05:12:19,2024-09-11 18:06:18
2024-09-11 20:52:19,4.347,50.8534,Brussels Capital,BE,7200,282.61,280.43,281.78,283.61,1010,84,10000,4.12,220,,40,,802,Clouds,scattered clouds,2024-09-11 05:12:19,2024-09-11 18:06:18
2024-09-11 21:52:44,4.347,50.8534,Brussels Capital,BE,7200,282.53,280.11,281.27,283.29,1010,85,10000,4.63,230,,20,,801,Clouds,few clouds,2024-09-11 05:12:19,2024-09-11 18:06:18
2024-09-11 22:57:53,4.3488,50.8505,Brussels,BE,7200,282.2,280.8,281.21,283.03,1011,87,10000,2.57,230,,40,2.05,520,Rain,light intensity shower rain,2024-09-12 05:13:50,2024-09-12 18:04:02
2024-09-11 23:56:39,4.347,50.8534,Brussels Capital,BE,7200,282.03,278.91,281.12,282.6,1011,88,10000,6.17,220,,75,0.35,520,Rain,light intensity shower rain,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 00:50:12,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,281.71,279.88,281.07,282.51,1011,90,10000,3.09,200,,75,0.37,520,Rain,light intensity shower rain,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 01:53:10,4.347,50.8534,Brussels,BE,7200,281.82,279.46,280.64,282.29,1011,89,10000,4.12,220,,20,0.61,520,Rain,light intensity shower rain,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 02:55:59,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,281.42,278.73,280.39,282.29,1011,89,10000,4.63,230,,75,,803,Clouds,broken clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 03:54:17,4.347,50.8534,Brussels,BE,7200,281.09,278.56,280.32,282.08,1011,90,10000,4.12,230,,0,,800,Clear,clear sky,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 04:54:13,4.3488,50.8505,City of Brussels,BE,7200,280.95,278.15,280.27,281.43,1012,91,7000,4.63,250,,20,,801,Clouds,few clouds,2024-09-12 05:13:50,2024-09-12 18:04:02
2024-09-12 05:53:37,4.3535,50.8502,City of Brussels,BE,7200,280.54,278.47,279.95,281.33,1012,91,10000,3.09,240,,20,,801,Clouds,few clouds,2024-09-12 05:13:49,2024-09-12 18:04:01
2024-09-12 06:52:26,4.347,50.8534,Brussels,BE,7200,281.59,279.18,280.67,282.54,1012,90,10000,4.12,230,,0,,800,Clear,clear sky,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 07:53:39,4.3488,50.8505,City of Brussels,BE,7200,283.03,281.47,282.13,284.14,1013,88,10000,3.09,240,,20,,801,Clouds,few clouds,2024-09-12 05:13:50,2024-09-12 18:04:02
2024-09-12 08:54:29,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.59,283.83,283.66,285.81,1013,78,10000,4.12,250,,20,0.33,500,Rain,light rain,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 09:55:02,4.3526,50.8467,Brussels,BE,7200,284.88,284.09,284.07,286.41,1014,76,10000,5.03,294,6.17,23,0.87,500,Rain,light rain,2024-09-12 05:13:50,2024-09-12 18:04:01
2024-09-12 10:54:09,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.95,284.33,284.23,286.95,1014,82,10000,3.6,250,,40,,802,Clouds,scattered clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 11:45:24,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286,285.38,285.16,287.54,1014,78,10000,2.06,320,,40,,802,Clouds,scattered clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 12:55:48,4.3535,50.8502,Brussels,BE,7200,286.65,285.94,285.58,288.03,1014,72,10000,4.84,292,5.78,14,0.42,500,Rain,light rain,2024-09-12 05:13:49,2024-09-12 18:04:01
2024-09-12 13:58:32,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.2,285.36,284.87,288.05,1014,69,10000,4.63,280,,40,,802,Clouds,scattered clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 14:47:13,4.3517,50.8466,Arrondissement Brussel-Hoofdstad,BE,7200,286.15,285.31,284.9,287.82,1014,69,10000,4.12,300,,20,,801,Clouds,few clouds,2024-09-12 05:13:50,2024-09-12 18:04:01
2024-09-12 15:50:20,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,285.51,284.76,284.65,287.75,1015,75,10000,3.09,340,,40,0.49,520,Rain,light intensity shower rain,2024-09-12 05:13:50,2024-09-12 18:04:01
2024-09-12 16:46:41,4.347,50.8534,Brussels,BE,7200,284.96,284.31,284.16,286.5,1015,81,10000,0.51,0,,40,,802,Clouds,scattered clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 17:49:10,4.347,50.8534,Brussels,BE,7200,284.34,283.71,283.61,285.39,1016,84,10000,0.51,0,,40,,802,Clouds,scattered clouds,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 18:47:59,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,282.92,282.92,282.09,284.19,1016,88,10000,0.51,230,,0,,800,Clear,clear sky,2024-09-12 05:13:50,2024-09-12 18:04:01
2024-09-12 19:55:51,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,281.58,281.58,280.79,282.98,1017,90,10000,1.03,230,,0,,800,Clear,clear sky,2024-09-12 05:13:49,2024-09-12 18:04:01
2024-09-12 20:50:46,4.3488,50.8472,Brussels,BE,7200,281.12,280.44,280.02,282.42,1018,91,10000,1.54,250,,0,,800,Clear,clear sky,2024-09-12 05:13:51,2024-09-12 18:04:02
2024-09-12 21:57:12,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,280.62,279.34,279.48,282.14,1018,92,10000,2.06,270,,0,,800,Clear,clear sky,2024-09-12 05:13:50,2024-09-12 18:04:02
2024-09-12 22:56:23,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.32,278.99,279.6,281.68,1019,90,10000,2.06,260,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-12 23:54:16,4.347,50.8534,Brussels,BE,7200,279.82,278.95,279.05,281.19,1019,92,10000,1.54,240,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 00:49:08,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,279.8,278.19,278.66,281.08,1019,88,10000,2.28,315,3.08,15,,801,Clouds,few clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 01:58:52,4.3488,50.8505,Brussels,BE,7200,279.3,278.36,278.44,280.23,1020,91,10000,1.54,230,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 02:53:39,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,279.26,278.31,278.35,280.22,1021,92,10000,1.54,240,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 03:55:48,4.3489,50.8473,Brussels,BE,7200,278.93,278.93,278.14,280.22,1021,92,10000,1.03,230,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 04:53:01,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,278.7,277.67,277.88,279.62,1022,93,10000,1.54,230,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 05:53:39,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,278.76,277.74,278.01,279.61,1022,89,10000,1.54,210,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 06:50:37,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,281.26,280.6,280.08,282.05,1023,89,10000,1.54,220,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 07:54:19,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,283.62,283.07,282.1,285.23,1024,90,10000,1.03,0,,0,,800,Clear,clear sky,2024-09-13 05:15:22,2024-09-13 18:01:45
2024-09-13 08:54:18,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.47,286.02,284.96,288.1,1024,83,10000,1.54,300,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 09:51:13,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,287.54,287.12,286.07,289.46,1025,80,10000,2.06,350,,20,,801,Clouds,few clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 10:50:32,4.347,50.8534,Brussels,BE,7200,288.66,288.15,287.19,289.75,1025,72,10000,2.06,330,,40,,802,Clouds,scattered clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 11:58:05,4.3488,50.8505,Brussels,BE,7200,288.68,288.19,287.99,289.82,1025,73,10000,1.54,350,,40,1.18,501,Rain,moderate rain,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 12:57:31,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.27,287.85,287.01,289.83,1026,77,10000,3.09,300,,40,,802,Clouds,scattered clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 13:52:01,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,286.96,286.56,286.2,289.1,1026,83,10000,1.03,0,,75,0.36,500,Rain,light rain,2024-09-13 05:15:22,2024-09-13 18:01:45
2024-09-13 14:59:36,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,286.8,286.44,285.89,288.61,1026,85,10000,2.57,310,,20,,801,Clouds,few clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 15:53:42,4.3489,50.8473,Brussels,BE,7200,286.92,286.52,285.83,288.63,1026,83,10000,0.51,0,,75,,803,Clouds,broken clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 16:49:52,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,287,286.58,285.9,288.13,1027,82,10000,0,0,,75,,803,Clouds,broken clouds,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 17:42:42,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.65,286.22,285.88,287.54,1028,83,10000,2.06,350,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 18:55:51,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,285.93,285.4,285.25,286.88,1029,82,10000,2.57,320,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 19:53:37,4.3488,50.8505,City of Brussels,BE,7200,284.76,284.17,283.59,286.14,1029,84,10000,2.57,330,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 20:54:09,4.3488,50.8505,Brussels,BE,7200,282.99,282.11,281.88,285.23,1030,87,10000,2.06,310,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 21:53:04,4.347,50.8534,Brussels,BE,7200,282.1,281.56,280.87,284.18,1030,90,10000,1.54,320,,0,,800,Clear,clear sky,2024-09-13 05:15:23,2024-09-13 18:01:46
2024-09-13 22:53:44,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,281.33,281.33,280.2,283.01,1030,91,10000,1.03,300,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-13 23:50:56,4.3488,50.8472,Arrondissement Brussel-Hoofdstad,BE,7200,280.83,280.11,279.72,282.61,1030,90,10000,1.54,290,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 00:50:12,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.57,280.57,279.77,282.19,1030,90,10000,1.03,0,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 01:58:59,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,280.34,279.55,279.27,282.45,1030,94,10000,1.54,240,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 02:53:35,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,281,280.3,279.77,283.06,1030,89,10000,1.54,240,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 03:53:45,4.3489,50.8473,City of Brussels,BE,7200,281.49,281.49,280.33,282.99,1030,91,10000,1.03,250,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 04:54:09,4.3488,50.8505,City of Brussels,BE,7200,281.26,280.6,280.25,282.23,1031,89,10000,1.54,230,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 05:50:41,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,281.15,280.47,279.82,281.88,1031,87,10000,1.54,240,,20,,801,Clouds,few clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 06:54:42,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,282.69,282.23,281.1,283.63,1031,86,10000,1.54,220,,20,,801,Clouds,few clouds,2024-09-14 05:16:54,2024-09-14 17:59:28
2024-09-14 07:56:21,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,284.65,284.08,283.63,286.34,1031,85,10000,0.51,0,,0,,800,Clear,clear sky,2024-09-14 05:16:54,2024-09-14 17:59:28
2024-09-14 08:53:46,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,286.9,286.31,285.61,288.59,1031,76,10000,0.51,0,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 09:49:09,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,288.55,287.87,287.19,289.76,1031,66,10000,1.03,0,,20,,801,Clouds,few clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 10:57:49,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,288.7,287.96,287.62,290.27,1031,63,10000,1.54,0,,40,,802,Clouds,scattered clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 11:56:39,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,289.19,288.42,288.16,290.86,1031,60,10000,1.03,0,,40,,802,Clouds,scattered clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 12:46:07,4.3488,50.8504,Arrondissement Brussel-Hoofdstad,BE,7200,289.69,288.97,288.43,291.36,1030,60,10000,2.22,334,2.97,36,,802,Clouds,scattered clouds,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 13:51:09,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,289.78,289.01,289.04,290.32,1030,58,10000,3.09,300,,40,,802,Clouds,scattered clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 14:56:05,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,289.82,289.06,288.61,290.92,1030,58,10000,1.54,20,,40,,802,Clouds,scattered clouds,2024-09-14 05:16:54,2024-09-14 17:59:28
2024-09-14 15:53:08,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,290.08,289.29,289.04,290.88,1029,56,10000,1.03,0,,40,,802,Clouds,scattered clouds,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 16:52:40,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,289.16,288.41,288.07,290.23,1029,61,10000,1.54,320,,0,,800,Clear,clear sky,2024-09-14 05:16:54,2024-09-14 17:59:28
2024-09-14 17:45:56,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,287.48,286.74,286.2,289.11,1030,68,10000,1.54,320,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 18:48:33,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.97,284.24,283.41,286.94,1030,78,10000,1.03,310,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 19:56:10,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,282.99,282.99,281.7,284.21,1030,87,10000,1.03,240,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 20:53:49,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,282.21,282.21,281.19,284.12,1030,88,10000,1.03,210,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:29
2024-09-14 21:48:48,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,281.92,280.86,280.88,283.63,1030,89,10000,2.06,210,,0,,800,Clear,clear sky,2024-09-14 05:16:55,2024-09-14 17:59:30
2024-09-14 22:53:52,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,281.4,280.25,280.25,283.12,1030,90,10000,2.06,200,,0,,800,Clear,clear sky,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-14 23:51:04,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.88,280.16,279.87,282.51,1030,92,10000,1.54,180,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 00:44:22,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.63,279.35,279.6,282.19,1029,91,10000,2.06,200,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 01:55:25,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.45,278.72,278.97,281.96,1029,89,10000,2.57,220,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 02:54:20,4.3488,50.8505,Brussels Capital,BE,7200,280.09,278.29,278.99,281.14,1029,87,10000,2.57,210,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:13
2024-09-15 03:51:38,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,279.58,278.68,278.48,280.35,1029,92,10000,1.54,210,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 04:45:14,4.347,50.8534,Brussels Capital,BE,7200,279.86,277.65,278.66,281.29,1029,91,10000,3.09,210,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 05:51:04,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,280.44,278.71,279.01,281.68,1029,80,10000,2.57,210,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 06:53:46,4.3517,50.8503,Brussels Capital,BE,7200,282.08,281.04,280.93,283.03,1029,87,10000,2.06,210,,20,,801,Clouds,few clouds,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 07:52:37,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,285.16,284.53,284.12,286.36,1029,81,10000,1.54,230,,20,,801,Clouds,few clouds,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 08:52:45,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,287.76,287.26,286.3,289.12,1028,76,10000,2.57,270,,20,,801,Clouds,few clouds,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 09:51:03,4.347,50.8534,Brussels Capital,BE,7200,289.53,289.05,288.05,290.62,1028,70,10000,2.57,250,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 10:51:09,4.3488,50.8472,Brussels Capital,BE,7200,290.48,290.02,288.94,291.92,1028,67,10000,1.54,280,,20,,801,Clouds,few clouds,2024-09-15 05:18:27,2024-09-15 17:57:13
2024-09-15 11:56:12,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,290.91,290.44,290.01,292.21,1027,65,10000,1.54,260,,40,,802,Clouds,scattered clouds,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 12:58:30,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,291.81,291.35,290.62,292.99,1026,62,10000,1.93,286,2.03,41,,802,Clouds,scattered clouds,2024-09-15 05:18:27,2024-09-15 17:57:13
2024-09-15 13:50:42,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,292.31,291.85,291.19,293.62,1026,60,10000,1.54,330,,20,,801,Clouds,few clouds,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 14:49:52,4.347,50.8534,Brussels Capital,BE,7200,292.39,291.91,291.26,293.76,1025,59,10000,2.06,300,,20,,801,Clouds,few clouds,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 15:59:51,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,292.18,291.71,291.14,293.34,1025,60,10000,2.06,290,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:13
2024-09-15 16:46:13,4.3535,50.8502,Arrondissement Brussel-Hoofdstad,BE,7200,291.43,291.01,290.64,292.59,1025,65,10000,2.06,320,,0,,800,Clear,clear sky,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 17:53:55,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,288.64,288.26,287.59,290.22,1025,77,10000,2.06,310,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:13
2024-09-15 18:47:34,4.347,50.8534,Brussels Capital,BE,7200,287.21,286.86,285.86,288.69,1026,84,10000,2.06,300,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 19:46:48,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,286.19,285.82,284.87,288.19,1026,87,10000,0.51,0,,0,,800,Clear,clear sky,2024-09-15 05:18:27,2024-09-15 17:57:14
2024-09-15 20:48:16,4.3548,50.8493,Brussels Capital,BE,7200,285.93,285.56,284.47,287.61,1026,88,10000,1.03,320,,0,,800,Clear,clear sky,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 21:53:45,4.3517,50.8503,Brussels Capital,BE,7200,285.6,285.28,284.48,287.14,1026,91,10000,0,0,,0,,800,Clear,clear sky,2024-09-15 05:18:26,2024-09-15 17:57:12
2024-09-15 22:50:18,4.3488,50.8505,Arrondissement Brussel-Hoofdstad,BE,7200,285.74,285.43,284.82,287.14,1025,91,10000,0.51,210,,0,,800,Clear,clear sky,2024-09-16 05:19:59,2024-09-16 17:54:57
2024-09-15 23:53:33,4.3542,50.8473,Brussels Capital,BE,7200,285.05,284.7,284.1,286.58,1025,92,10000,1.03,240,,0,,800,Clear,clear sky,2024-09-16 05:19:58,2024-09-16 17:54:55
2024-09-16 00:49:51,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.57,284.14,283.66,286.19,1025,91,10000,2.06,260,,0,,800,Clear,clear sky,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 01:58:53,4.3488,50.8505,Brussels Capital,BE,7200,284.35,283.93,283.36,285.79,1025,92,10000,2.06,200,,0,,800,Clear,clear sky,2024-09-16 05:19:59,2024-09-16 17:54:57
2024-09-16 02:47:44,4.347,50.8534,Brussels Capital,BE,7200,284.32,283.89,283.1,285.68,1025,92,10000,2.06,200,,0,,800,Clear,clear sky,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 03:47:46,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.48,284.07,283.08,285.68,1024,92,10000,2.06,210,,75,,803,Clouds,broken clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 04:46:40,4.347,50.8534,City of Brussels,BE,7200,284.7,284.31,283.64,285.68,1025,92,10000,1.54,200,,20,,801,Clouds,few clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 05:47:18,4.347,50.8534,Arrondissement Brussel-Hoofdstad,BE,7200,284.78,284.4,283.41,285.83,1025,92,10000,1.05,242,1.04,72,,803,Clouds,broken clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 06:52:35,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,285.73,285.42,284.51,286.36,1025,91,10000,1.54,240,,75,,803,Clouds,broken clouds,2024-09-16 05:19:58,2024-09-16 17:54:56
2024-09-16 07:56:18,4.3535,50.8502,City of Brussels,BE,7200,286.98,286.74,286.12,288.14,1025,89,10000,1.03,0,,75,,803,Clouds,broken clouds,2024-09-16 05:19:58,2024-09-16 17:54:55
2024-09-16 08:53:45,4.3517,50.8503,Arrondissement Brussel-Hoofdstad,BE,7200,288.3,288.3,287.14,289.46,1025,93,10000,2.06,280,,75,,803,Clouds,broken clouds,2024-09-16 05:19:58,2024-09-16 17:54:56
2024-09-16 09:48:16,4.3548,50.8493,Brussels Capital,BE,7200,289.14,289.25,288.12,290.37,1025,94,10000,2.9,4,4.24,4,0.12,500,Rain,light rain,2024-09-16 05:19:58,2024-09-16 17:54:55
2024-09-16 10:51:45,4.347,50.8534,Brussels,BE,7200,289.94,290,289.29,291.39,1025,89,10000,1.03,0,,75,,803,Clouds,broken clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 11:46:40,4.347,50.8534,City of Brussels,BE,7200,290.36,290.41,289.23,291.68,1025,87,10000,1.03,0,,75,,803,Clouds,broken clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 12:58:52,4.3488,50.8505,City of Brussels,BE,7200,291.43,291.45,290.18,293.04,1025,82,10000,1.03,0,,75,,803,Clouds,broken clouds,2024-09-16 05:19:59,2024-09-16 17:54:57
2024-09-16 13:52:14,4.3526,50.8467,Arrondissement Brussel-Hoofdstad,BE,7200,292.61,292.62,291.1,294.09,1025,77,10000,2.57,360,,20,,801,Clouds,few clouds,2024-09-16 05:19:58,2024-09-16 17:54:56
2024-09-16 14:58:14,4.3548,50.8493,Arrondissement Brussel-Hoofdstad,BE,7200,292.65,292.56,291.36,293.54,1025,73,10000,4.12,360,,20,,801,Clouds,few clouds,2024-09-16 05:19:58,2024-09-16 17:54:55
2024-09-16 15:55:40,4.347,50.8534,City of Brussels,BE,7200,291.69,291.61,290.9,292.5,1025,77,10000,4.63,10,,40,,802,Clouds,scattered clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
2024-09-16 16:46:05,4.3489,50.8473,Arrondissement Brussel-Hoofdstad,BE,7200,290.81,290.72,290.22,291.88,1025,80,10000,4.63,20,,75,,803,Clouds,broken clouds,2024-09-16 05:19:59,2024-09-16 17:54:56
2024-09-16 17:51:45,4.347,50.8534,Brussels,BE,7200,290.09,289.95,289.17,291.39,1026,81,10000,5.14,30,,75,,803,Clouds,broken clouds,2024-09-16 05:20:00,2024-09-16 17:54:57
